市场代码,合约代码,时间,开,高,低,收,成交量,成交额,持仓量
ZC,FG711,2016-11-14 21:39:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:40:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:41:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:42:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:43:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:44:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:45:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:46:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:47:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:48:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:49:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:50:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:51:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:52:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:53:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:54:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:55:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:56:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:57:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:58:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 21:59:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:00:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:01:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:02:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:03:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:04:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:05:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:06:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:07:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:08:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:09:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:10:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:11:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:12:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:13:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:14:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:15:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:16:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:17:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:18:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:19:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:20:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:21:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:22:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:23:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:24:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:25:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:26:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:27:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:28:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:29:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:30:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:31:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:32:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:33:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:34:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:35:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:36:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:37:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:38:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:39:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:40:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:41:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:42:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:43:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:44:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:45:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:46:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:47:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:48:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:49:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:50:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:51:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:52:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:53:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:54:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:55:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:56:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:57:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:58:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 22:59:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:00:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:01:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:02:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:03:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:04:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:05:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:06:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:07:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:08:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:09:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:10:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:11:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:12:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:13:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:14:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:15:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:16:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:17:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:18:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:19:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:20:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:21:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:22:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:23:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:24:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:25:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:26:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:27:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:28:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:29:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-14 23:30:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:01:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:02:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:03:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:04:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:05:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:06:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:07:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:08:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:09:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:10:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:11:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:12:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:13:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:14:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:15:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:16:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:17:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:18:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:19:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:20:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:21:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:22:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:23:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:24:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:25:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:26:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:27:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:28:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:29:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:30:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:31:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:32:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:33:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:34:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:35:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:36:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:37:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:38:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:39:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:40:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:41:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:42:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:43:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:44:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:45:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:46:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:47:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:48:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:49:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:50:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:51:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:52:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:53:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:54:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:55:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:56:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:57:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:58:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 09:59:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:00:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:01:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:02:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:03:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:04:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:05:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:06:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:07:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:08:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:09:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:10:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:11:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:12:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:13:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:14:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:15:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:31:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:32:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:33:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:34:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:35:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:36:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:37:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:38:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:39:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:40:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:41:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:42:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:43:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:44:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:45:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:46:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:47:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:48:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
ZC,FG711,2016-11-15 10:49:00,1236.0000,1236.0000,1236.0000,1236.0000,0.0000,0.0000,0
